time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
0.00  -1.092 0.424  -0.318 
1.97  -0.196 0.051  -0.375 0.43           0.62           0.68            136.08        -119.82       116.65         0.30        0.54        0.61         100.82         -96.02         95.28           35.27         -23.80        21.38          
2.00  -0.204 0.078  -0.364 0.83           0.43           0.90            107.13        -124.89       105.75         0.79        0.35        0.86         89.50          -88.87         89.54           17.63         -36.01        16.20          
2.03  -0.217 0.090  -0.352 0.53           0.51           0.63            135.20        -137.34       126.43         0.40        0.37        0.53         108.74         -110.09        103.97          26.45         -27.25        22.46          
2.07  -0.230 0.117  -0.351 0.90           0.40           0.90            116.49        -175.31       116.48         0.82        0.16        0.82         100.66         -167.73        100.65          15.84         -7.58         15.83          
2.10  -0.235 0.135  -0.338 0.57           0.42           0.69            105.88        -111.78       103.05         0.55        0.40        0.67         80.07          -76.18         81.88           25.82         -35.60        21.17          
2.13  -0.250 0.162  -0.339 0.91           0.44           0.91            118.71        176.96        118.70         0.82        0.19        0.82         103.25         172.96         103.24          15.46         4.00          15.46          
2.17  -0.256 0.179  -0.351 0.56           0.41           0.67            109.82        117.56        106.52         0.53        0.37        0.65         83.65          80.84          84.77           26.17         36.72         21.75          
2.20  -0.253 0.190  -0.375 0.34           0.73           0.80            73.90         82.46         83.14          0.48        0.80        0.86         43.69          64.36          66.43           30.20         18.10         16.71          
2.23  -0.257 0.212  -0.401 0.66           0.78           1.02            101.18        99.51         97.28          0.66        0.78        1.02         79.47          81.05          83.15           21.71         18.46         14.13          
2.27  -0.262 0.223  -0.407 0.34           0.24           0.39            114.62        126.37        111.26         0.33        0.22        0.38         71.13          61.21          73.81           43.49         65.16         37.45          
