time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
1.97  -0.860 0.323  -0.333 0.67           0.85           1.04            -115.41       -109.69       105.95         0.60        0.80        1.00         -93.47         -92.62         92.09           -21.94        -17.07        13.86          
2.00  -0.865 0.298  -0.304 0.74           0.87           1.13            -101.44       -99.69        97.44          0.73        0.86        1.13         -81.86         -83.12         84.73           -19.58        -16.57        12.70          
2.03  -0.879 0.289  -0.275 0.51           0.97           1.01            -144.98       -115.53       114.36         0.34        0.89        0.93         -119.69        -100.80        100.26          -25.29        -14.72        14.11          
2.07  -0.900 0.282  -0.237 0.65           1.30           1.32            -162.75       -118.57       118.23         0.42        1.21        1.22         -152.60        -108.07        107.83          -10.14        -10.50        10.40          
2.10  -0.910 0.278  -0.206 0.32           0.98           0.99            -153.73       -106.96       106.78         0.15        0.94        0.95         -104.46        -92.22         92.20           -49.27        -14.74        14.58          
2.13  -0.914 0.272  -0.180 0.21           0.80           0.81            -125.60       -99.02        98.81          0.21        0.80        0.81         -54.26         -80.93         81.15           -71.34        -18.09        17.66          
2.17  -0.913 0.274  -0.157 0.07           0.68           0.69            72.58         -88.20        88.20          0.28        0.74        0.74         14.19          -68.34         68.44           58.39         -19.85        19.76          
2.20  -0.900 0.272  -0.140 0.40           0.65           0.65            -8.05         -52.14        52.30          0.65        0.82        0.83         -4.96          -38.27         38.44           -3.09         -13.87        13.87          
2.23  -0.882 0.262  -0.125 0.62           0.70           0.76            -28.86        -38.73        44.22          0.85        0.91        0.95         -20.69         -28.79         33.69           -8.18         -9.94         10.53          
2.27  -0.872 0.264  -0.113 0.29           0.46           0.47            11.19         -52.15        52.47          0.54        0.65        0.65         6.02           -34.44         34.76           5.17          -17.70        17.72          
2.30  -0.848 0.254  -0.104 0.77           0.77           0.82            -21.91        -20.46        28.75          1.01        1.00        1.04         -16.61         -15.46         22.14           -5.30         -5.00         6.61           
2.33  -0.827 0.253  -0.110 0.65           0.67           0.67            -3.99         15.67         16.12          0.90        0.92        0.92         -2.88          11.44          11.78           -1.11         4.23          4.34           
2.37  -0.799 0.250  -0.102 0.82           0.85           0.86            -6.59         -16.21        17.37          1.07        1.09        1.10         -5.06          -12.55         13.47           -1.53         -3.66         3.90           
2.40  -0.773 0.258  -0.096 0.84           0.82           0.86            18.06         -13.48        22.04          1.08        1.07        1.10         13.95          -10.35         17.14           4.11          -3.13         4.90           
2.43  -0.749 0.274  -0.099 0.85           0.71           0.85            33.77         6.46          34.15          1.07        0.96        1.07         26.29          4.78           26.61           7.49          1.68          7.54           
2.47  -0.725 0.288  -0.093 0.82           0.73           0.84            29.93         -12.52        31.67          1.05        0.98        1.06         23.08          -9.34          24.55           6.84          -3.18         7.12           
2.50  -0.697 0.304  -0.091 0.97           0.85           0.97            29.06         -4.11         29.26          1.19        1.10        1.19         23.20          -3.17          23.37           5.85          -0.94         5.88           
2.53  -0.683 0.328  -0.098 0.85           0.48           0.88            59.22         24.84         60.13          1.01        0.72        1.03         46.89          16.41          47.94           12.33         8.43          12.20          
2.57  -0.665 0.350  -0.101 0.84           0.53           0.84            51.00         8.62          51.21          1.02        0.78        1.02         39.97          5.88           40.18           11.03         2.74          11.03          
2.60  -0.654 0.377  -0.108 0.89           0.40           0.91            67.48         31.17         68.09          1.01        0.63        1.03         54.30          19.25          55.12           13.18         11.93         12.97          
2.63  -0.648 0.415  -0.111 1.15           0.20           1.16            81.68         34.21         81.72          1.21        0.43        1.22         69.93          15.23          70.02           11.75         18.98         11.70          
2.67  -0.634 0.440  -0.109 0.86           0.42           0.86            61.19         -7.64         61.26          1.00        0.67        1.00         48.57          -4.78          48.65           12.62         -2.86         12.61          
2.70  -0.621 0.460  -0.117 0.72           0.47           0.76            55.60         28.81         57.35          0.89        0.69        0.92         42.15          18.82          44.05           13.44         9.98          13.30          
2.73  -0.606 0.470  -0.137 0.53           0.76           0.81            33.31         53.98         56.73          0.75        0.93        0.97         22.82          41.37          44.30           10.49         12.61         12.43          
2.77  -0.589 0.479  -0.132 0.59           0.54           0.61            27.41         -16.11        30.69          0.82        0.79        0.83         19.32          -11.05         21.86           8.09          -5.06         8.83           
2.80  -0.569 0.472  -0.142 0.62           0.65           0.69            -20.65        25.98         31.63          0.86        0.88        0.91         -14.78         18.84          23.33           -5.87         7.14          8.30           
2.83  -0.552 0.455  -0.147 0.70           0.53           0.72            -43.75        17.60         45.24          0.90        0.77        0.91         -32.66         11.99          34.03           -11.09        5.61          11.21          
2.87  -0.539 0.450  -0.164 0.44           0.65           0.67            -22.34        51.91         53.27          0.67        0.83        0.85         -14.22         38.20          39.59           -8.11         13.71         13.69          
2.90  -0.535 0.458  -0.173 0.27           0.28           0.37            62.03         63.66         70.09          0.44        0.45        0.51         32.27          34.12          42.81           29.76         29.55         27.29          
2.93  -0.535 0.466  -0.186 0.25           0.39           0.46            92.45         91.55         91.31          0.34        0.46        0.52         45.83          58.46          62.58           46.62         33.08         28.73          
