time  x      y      z      groundspeedxy  groundspeedxz  groundspeedxyz  trackanglexy  trackanglexz  trackanglexyz  airspeedxy  airspeedxz  airspeedxyz  courseanglexy  courseanglexz  courseanglexyz  driftanglexy  driftanglexz  driftanglexyz  
2.40  -0.841 0.169  -0.432 0.14           0.17           0.18            -12.46        -39.61        40.58          0.38        0.40        0.40         -4.39          -16.03         16.56           -8.07         -23.58        24.02          
2.43  -0.831 0.164  -0.427 0.36           0.35           0.39            -29.16        -25.99        36.53          0.59        0.58        0.61         -17.22         -15.15         22.38           -11.94        -10.83        14.16          
2.47  -0.826 0.168  -0.422 0.21           0.21           0.25            43.44         -43.64        53.35          0.42        0.42        0.45         19.49          -19.62         26.68           23.95         -24.02        26.67          
2.50  -0.818 0.157  -0.415 0.39           0.29           0.44            -56.52        -41.99        60.39          0.57        0.51        0.60         -35.08         -22.69         39.26           -21.44        -19.30        21.13          
2.53  -0.819 0.158  -0.404 0.02           0.35           0.35            145.68        -93.08        93.08          0.23        0.42        0.42         3.16           -56.35         56.36           142.52        -36.74        36.72          
2.57  -0.815 0.161  -0.392 0.16           0.39           0.40            35.18         -70.13        70.70          0.39        0.53        0.54         13.70          -43.74         44.64           21.48         -26.39        26.06          
2.60  -0.808 0.160  -0.375 0.20           0.53           0.53            -9.49         -67.99        68.04          0.45        0.66        0.66         -4.21          -47.47         47.53           -5.28         -20.52        20.50          
2.63  -0.801 0.153  -0.360 0.30           0.51           0.55            -43.84        -64.62        66.65          0.51        0.65        0.69         -24.04         -44.39         47.09           -19.80        -20.22        19.55          
2.67  -0.793 0.148  -0.338 0.27           0.69           0.70            -33.64        -71.16        71.59          0.49        0.80        0.82         -17.39         -54.06         54.74           -16.25        -17.10        16.86          
2.70  -0.793 0.146  -0.316 0.05           0.67           0.67            -65.31        -88.06        88.07          0.28        0.72        0.72         -10.22         -67.79         67.85           -55.09        -20.27        20.22          
2.73  -0.787 0.146  -0.288 0.18           0.87           0.87            -6.99         -78.02        78.03          0.43        0.95        0.96         -2.95          -63.18         63.19           -4.04         -14.84        14.83          
2.77  -0.782 0.143  -0.261 0.15           0.81           0.81            -29.01        -80.95        80.98          0.38        0.88        0.88         -10.57         -64.67         64.76           -18.44        -16.28        16.23          
2.80  -0.782 0.144  -0.232 0.03           0.87           0.87            24.67         -88.29        88.29          0.28        0.91        0.91         2.46           -72.32         72.33           22.21         -15.97        15.97          
2.83  -0.784 0.145  -0.202 0.07           0.90           0.90            151.38        -93.89        93.88          0.19        0.92        0.92         10.02          -78.15         78.16           141.36        -15.74        15.73          
2.87  -0.783 0.153  -0.174 0.24           0.86           0.89            84.07         -88.34        88.40          0.37        0.90        0.93         41.14          -72.28         72.89           42.93         -16.06        15.51          
2.90  -0.782 0.165  -0.147 0.36           0.79           0.87            87.75         -88.98        89.07          0.45        0.83        0.91         53.63          -71.54         73.09           34.12         -17.44        15.98          
2.93  -0.784 0.165  -0.123 0.05           0.74           0.74            154.32        -93.17        93.17          0.21        0.77        0.77         5.37           -74.18         74.18           148.95        -18.99        18.99          
2.97  -0.791 0.173  -0.097 0.32           0.79           0.82            132.56        -106.15       105.44         0.24        0.76        0.79         82.63          -87.66         87.77           49.94         -18.49        17.67          
3.00  -0.800 0.181  -0.078 0.35           0.65           0.69            138.91        -114.31       112.80         0.23        0.59        0.64         94.28          -91.69         91.57           44.63         -22.62        21.23          
3.03  -0.804 0.182  -0.052 0.13           0.77           0.77            162.92        -99.41        99.40          0.13        0.77        0.77         17.33          -80.73         80.74           145.59        -18.68        18.66          
3.07  -0.809 0.194  -0.039 0.38           0.41           0.54            111.97        -109.96       105.11         0.37        0.40        0.53         72.67          -74.31         78.21           39.30         -35.66        26.90          
3.10  -0.813 0.187  -0.004 0.24           1.06           1.09            -118.25       -96.12        96.00          0.25        1.07        1.09         -57.09         -82.65         82.79           -61.16        -13.47        13.21          
3.13  -0.805 0.201  0.020  0.48           0.76           0.87            59.77         -71.49        73.82          0.64        0.87        0.97         40.12          -55.73         59.42           19.65         -15.77        14.40          
3.17  -0.804 0.210  0.038  0.29           0.56           0.63            85.17         -87.46        87.75          0.40        0.62        0.69         46.68          -63.71         66.37           38.48         -23.75        21.38          
3.20  -0.793 0.216  0.063  0.36           0.81           0.83            28.23         -66.75        67.28          0.60        0.94        0.95         16.78          -52.58         53.29           11.45         -14.17        13.98          
3.23  -0.773 0.229  0.088  0.72           0.95           1.03            32.95         -50.20        53.75          0.94        1.13        1.19         24.66          -40.37         44.02           8.28          -9.82         9.73           
3.27  -0.757 0.239  0.093  0.57           0.52           0.59            31.18         -19.71        35.11          0.79        0.76        0.81         21.78          -13.31         24.91           9.39          -6.40         10.20          
3.30  -0.741 0.256  0.096  0.70           0.48           0.70            46.84         -7.91         47.08          0.89        0.73        0.89         34.99          -5.21          35.21           11.86         -2.70         11.87          
3.33  -0.723 0.277  0.095  0.83           0.54           0.83            49.87         0.59          49.87          1.01        0.79        1.01         38.96          0.40           38.96           10.91         0.19          10.91          
3.37  -0.712 0.302  0.084  0.81           0.46           0.88            67.38         46.66         69.13          0.94        0.65        0.99         53.14          30.49          55.55           14.24         16.16         13.58          
3.40  -0.696 0.322  0.069  0.76           0.66           0.89            51.24         44.10         57.64          0.94        0.86        1.05         39.27          32.46          46.01           11.98         11.64         11.63          
3.43  -0.687 0.333  0.056  0.43           0.48           0.58            49.91         55.02         61.71          0.62        0.66        0.74         31.98          36.91          44.33           17.93         18.10         17.39          
