x_trail,y_trail,x_snout,y_snout,x_shoulder,y_shoulder,x_tailbase,y_tailbase,x_leftear,y_leftear,x_rightear,y_rightear,poly_x0,poly_y0,poly_x1,poly_y1,poly_x2,poly_y2,poly_x3,poly_y3,poly_x4,poly_y4
17.184227777777778,16.014016426705023,2.0229101643880085,15.591269003378379,0.5473191406250635,15.043671479096284,-5.935601188151054,15.31051223342483,1.298158374023501,16.154816498627532,1.2856122585720868,14.441119219805744,2.0229101643880085,15.591269003378379,1.298158374023501,16.154816498627532,-5.935601188151054,15.31051223342483,1.2856122585720868,14.441119219805744,2.0229101643880085,15.591269003378379
17.58608611111117,16.014016426705023,1.9224847656250859,15.580310718433276,0.436770383029625,14.986323176203546,-6.001506119791543,15.307871225717905,1.2018952338326017,16.13248587943412,1.161427229817832,14.406268145586994,1.9224847656250859,15.580310718433276,1.2018952338326017,16.13248587943412,-6.001506119791543,15.307871225717905,1.161427229817832,14.406268145586994,1.9224847656250859,15.580310718433276
17.93053611111111,16.03380362845756,1.6867532199436255,15.547785578547296,0.25073501790359387,14.97469020534206,-6.170346525065156,15.33095901076858,1.017797734917508,16.090058197846282,0.9854541883680668,14.384265796558276,1.6867532199436255,15.547785578547296,1.017797734917508,16.090058197846282,-6.170346525065156,15.33095901076858,0.9854541883680668,14.384265796558276,1.6867532199436255,15.547785578547296
18.50461944444453,16.014016426705023,1.7871884819878687,15.544638144003379,0.3585690972222437,14.958621463260135,-6.06667300889751,15.326894399282095,1.1129415879992166,16.074608055320947,1.078119335937572,14.346303578969595,1.7871884819878687,15.544638144003379,1.1129415879992166,16.074608055320947,-6.06667300889751,15.326894399282095,1.078119335937572,14.346303578969595,1.7871884819878687,15.544638144003379
18.887341666666657,15.971754348342483,1.669534320746493,15.563445220122466,0.24328174370657507,14.958989323796454,-6.165580900065152,15.327230917440879,0.9968879041883838,16.08743698532517,0.9841179931640909,14.358442976668075,1.669534320746493,15.563445220122466,0.9968879041883838,16.08743698532517,-6.165580900065152,15.327230917440879,0.9841179931640909,14.358442976668075,1.669534320746493,15.563445220122466
19.23179166666671,15.971754348342483,1.5250876329210996,15.52875415698902,0.09646994357649419,14.954086716110641,-6.347537082248209,15.29733688766892,0.8214980875651463,16.04669354413007,0.8279271240235175,14.345097722233954,1.5250876329210996,15.52875415698902,0.8214980875651463,16.04669354413007,-6.347537082248209,15.29733688766892,0.8279271240235175,14.345097722233954,1.5250876329210996,15.52875415698902
19.710194444444483,15.971754348342483,1.5134154052735767,15.53812717747044,0.058274549696307076,14.944964434649494,-6.339069403754252,15.29122512404983,0.7976171332466038,16.050771352407093,0.8064045003255842,14.342877362225506,1.5134154052735767,15.53812717747044,0.7976171332466038,16.050771352407093,-6.339069403754252,15.29122512404983,0.8064045003255842,14.342877362225506,1.5134154052735767,15.53812717747044
20.01637222222223,15.971754348342483,1.3380207139757658,15.560284588788006,-0.1797693386500896,14.956958667652026,-6.527488319227359,15.303219357052365,0.5759154079861446,16.07996265308277,0.6119770128038908,14.410063872466216,1.3380207139757658,15.560284588788006,0.5759154079861446,16.07996265308277,-6.527488319227359,15.303219357052365,0.6119770128038908,14.410063872466216,1.3380207139757658,15.560284588788006
20.456502777777814,15.971754348342483,1.3448999945746891,15.56014602248733,-0.18579729817702173,14.969160750105575,-6.560731176757713,15.299070616026182,0.5723119004992441,16.08040309596706,0.5769420952691462,14.395699165962839,1.3448999945746891,15.56014602248733,0.5723119004992441,16.08040309596706,-6.560731176757713,15.299070616026182,0.5769420952691462,14.395699165962839,1.3448999945746891,15.56014602248733
20.839225000000056,15.971754348342483,1.2208167968750558,15.532922693201014,-0.2965731363932491,14.92617385451858,-6.6630265190972295,15.32642261402027,0.4814640407986417,16.058874181798988,0.46764975043402046,14.359973804370776,1.2208167968750558,15.532922693201014,0.4814640407986417,16.058874181798988,-6.6630265190972295,15.32642261402027,0.46764975043402046,14.359973804370776,1.2208167968750558,15.532922693201014
21.183675000000108,15.971754348342483,1.1075099066841858,15.523034997888514,-0.5178393500432321,15.00718895164696,-6.824902134874037,15.329038877744932,0.33111050618504123,16.06989185230152,0.25527941080747496,14.38896385399071,1.1075099066841858,15.523034997888514,0.33111050618504123,16.06989185230152,-6.824902134874037,15.329038877744932,0.25527941080747496,14.38896385399071,1.1075099066841858,15.523034997888514
21.56639722222235,16.014016426705023,0.9093910644531888,15.560657398120776,-0.6328537407767953,14.994536528716216,-6.928509733072815,15.337763605891046,0.1952441324871188,16.13253536739865,0.1131976236980563,14.346689585092905,0.9093910644531888,15.560657398120776,0.1952441324871188,16.13253536739865,-6.928509733072815,15.337763605891046,0.1131976236980563,14.346689585092905,0.9093910644531888,15.560657398120776
22.02566388888897,16.014016426705023,0.7690025797526232,15.602141509184966,-0.7303921549478218,15.04539036106419,-6.963953352864564,15.348213814400339,0.13431833496099443,16.121605125633447,0.020255495876767782,14.42430980785473,0.7690025797526232,15.602141509184966,0.13431833496099443,16.121605125633447,-6.963953352864564,15.348213814400339,0.020255495876767782,14.42430980785473,0.7690025797526232,15.602141509184966
22.484930555555593,16.014016426705023,0.7292559814453625,15.529156659100506,-0.8474296061198174,15.036901525548986,-7.052755262586743,15.335681812183276,0.012094590928882099,16.08240240973395,-0.09300625271259833,14.439499313766891,0.7292559814453625,15.529156659100506,0.012094590928882099,16.08240240973395,-7.052755262586743,15.335681812183276,-0.09300625271259833,14.439499313766891,0.7292559814453625,15.529156659100506
22.810244444444493,16.03380362845756,0.6145708197700515,15.4780553869299,-0.9995547498914448,14.96727195945946,-7.232703960503386,15.34326831714527,-0.1329691243488469,16.073605099239863,-0.2591338785806556,14.370689598289696,0.6145708197700515,15.4780553869299,-0.1329691243488469,16.073605099239863,-7.232703960503386,15.34326831714527,-0.2591338785806556,14.370689598289696,0.6145708197700515,15.4780553869299
