ID,x,y,hover,t,speed,tortuosity,divergence200,curl25,state
Tern1604-2-60,50.617,1.289,2,525.16,4.2423,1.0185,-0.036433,0.001621,1
Tern1604-2-60,50.745,1.361,2,525.19,4.5699,1.019,-0.035122,0.001467,1
Tern1604-2-60,50.883,1.45,2,525.22,5.0994,1.0199,-0.033882,0.001219,2
Tern1604-2-60,51.026,1.55,2,525.26,5.5223,1.021,-0.032728,0.000892,2
Tern1604-2-60,51.165,1.656,2,525.29,5.492,1.0225,-0.031718,0.000484,2
Tern1604-2-60,51.302,1.76,2,525.32,5.0563,1.021,-0.030818,-0.00001,2
Tern1604-2-60,51.435,1.856,2,525.36,4.7532,1.0154,-0.029948,-0.0006,2
Tern1604-2-60,51.569,1.942,2,525.39,4.6589,1.0152,-0.029063,-0.001295,2
Tern1604-2-60,51.709,2.027,2,525.42,4.6684,1.0142,-0.027708,-0.001069,2
Tern1604-2-60,51.853,2.113,2,525.46,4.9627,1.0145,-0.026513,-0.000826,2
Tern1604-2-60,51.998,2.198,2,525.49,5.4488,1.0081,-0.0255,-0.000589,2
Tern1604-2-60,52.14,2.294,2,525.53,5.5475,1.008,-0.024694,-0.000363,2
Tern1604-2-60,52.284,2.396,2,525.56,5.2685,1.0073,-0.02409,-0.000161,2
Tern1604-2-60,52.428,2.5,2,525.59,4.9803,1.0065,-0.023669,0.000007,2
Tern1604-2-60,52.565,2.597,2,525.63,4.8639,1.0035,-0.023443,0.000137,2
Tern1604-2-60,52.706,2.683,2,525.66,4.9008,1.0039,-0.023414,0.000228,2
Tern1604-2-60,52.851,2.769,2,525.69,5.1075,1.001,-0.020674,0.000214,2
Tern1604-2-60,52.999,2.867,2,525.73,5.5169,1.0027,-0.018159,0.000407,2
Tern1604-2-60,53.152,2.965,2,525.76,5.6939,1.0028,-0.015873,0.000627,2
Tern1604-2-60,53.304,3.065,2,525.79,5.4931,1.0031,-0.013813,0.000881,2
Tern1604-2-60,53.454,3.165,2,525.83,5.2258,1.0044,-0.011983,0.001254,2
Tern1604-2-60,53.603,3.257,2,525.86,5.1405,1.0042,-0.010409,0.001501,2
Tern1604-2-60,53.751,3.344,2,525.89,5.098,1.0043,-0.009148,0.001631,2
Tern1604-2-60,53.904,3.43,2,525.93,5.1505,1.0048,-0.00821,0.001646,2
Tern1604-2-60,54.061,3.511,2,525.96,5.3627,1.0048,-0.008182,0.000627,2
Tern1604-2-60,54.221,3.588,2,525.99,5.5678,1.0034,-0.007985,-0.000344,2
Tern1604-2-60,54.38,3.673,2,526.03,5.5739,1.004,-0.007616,-0.001288,2
Tern1604-2-60,54.54,3.765,2,526.06,5.3849,1.0061,-0.007033,-0.002203,2
Tern1604-2-60,54.7,3.853,2,526.09,5.3167,1.0072,-0.006277,-0.003084,2
Tern1604-2-60,54.855,3.936,2,526.13,5.2781,1.0076,-0.005314,-0.003942,2
Tern1604-2-60,55.014,4.011,2,526.16,5.2795,1.0075,-0.004135,-0.004797,2
Tern1604-2-60,55.184,4.079,2,526.19,5.4728,1.0081,-0.002716,-0.005662,2
Tern1604-2-60,55.355,4.146,2,526.23,5.6836,1.01,-0.00738,-0.002602,2
Tern1604-2-60,55.529,4.214,2,526.26,5.6943,1.0116,-0.012146,0.000478,2
Tern1604-2-60,55.705,4.276,2,526.29,5.5716,1.0103,-0.017012,0.003554,2
Tern1604-2-60,55.88,4.334,2,526.33,5.4187,1.0076,-0.021938,0.006592,2
Tern1604-2-60,56.05,4.39,2,526.36,5.3217,1.0076,-0.026907,0.009597,2
Tern1604-2-60,56.222,4.443,2,526.39,5.3197,1.0078,-0.031961,0.012569,2
Tern1604-2-60,56.4,4.49,2,526.43,5.4367,1.0081,-0.03705,0.015531,2
Tern1604-2-60,56.577,4.529,2,526.46,5.5909,1.0104,-0.041822,0.018501,2
Tern1604-2-60,56.752,4.556,2,526.49,5.5111,1.0074,-0.041691,0.015661,2
Tern1604-2-60,56.928,4.586,2,526.53,5.2161,1.0061,-0.041574,0.012824,2
Tern1604-2-60,57.102,4.616,2,526.56,5.1242,1.0063,-0.041504,0.009913,2
Tern1604-2-60,57.274,4.639,2,526.59,5.0868,1.0063,-0.041547,0.00664,2
Tern1604-2-60,57.447,4.656,2,526.63,5.144,1.0061,-0.041648,0.003315,2
Tern1604-2-60,57.621,4.668,2,526.66,5.3184,1.0062,-0.041751,0.000004,2
Tern1604-2-60,57.796,4.677,2,526.69,5.4501,1.0062,-0.041845,-0.003266,2
Tern1604-2-60,57.97,4.688,2,526.73,5.3432,1.0073,-0.04191,-0.006464,2
Tern1604-2-60,58.145,4.698,2,526.76,5.0578,1.0073,-0.041976,-0.006827,2
Tern1604-2-60,58.311,4.71,2,526.79,4.7608,1.0103,-0.042104,-0.007187,2
Tern1604-2-60,58.47,4.712,2,526.83,4.6803,1.0071,-0.042308,-0.00755,2
Tern1604-2-60,58.625,4.714,2,526.86,4.7301,1.0067,-0.042597,-0.007896,2
Tern1604-2-60,58.791,4.702,2,526.89,4.9539,1.0066,-0.04293,-0.008241,2
Tern1604-2-60,58.965,4.686,2,526.93,5.3938,1.0071,-0.043278,-0.008592,2
Tern1604-2-60,59.141,4.667,2,526.96,5.5257,1.0064,-0.043628,-0.008948,2
Tern1604-2-60,59.313,4.647,2,526.99,5.283,1.004,-0.044007,-0.009324,2
Tern1604-2-60,59.481,4.63,2,527.03,4.9635,1.004,-0.044745,-0.006901,2
Tern1604-2-60,59.647,4.611,2,527.06,4.7987,1.004,-0.045433,-0.004411,2
Tern1604-2-60,59.809,4.588,2,527.09,4.681,1.0045,-0.046021,-0.001863,2
Tern1604-2-60,59.969,4.566,2,527.13,4.7852,1.0044,-0.046485,0.000741,2
Tern1604-2-60,60.133,4.542,2,527.16,5.056,1.0141,-0.046823,0.003389,2
Tern1604-2-60,60.294,4.513,2,527.19,5.2901,1.0158,-0.045735,0.006083,2
Tern1604-2-60,60.458,4.479,2,527.23,5.1442,1.0159,-0.044508,0.008814,2
Tern1604-2-60,60.624,4.433,2,527.26,4.8579,1.0176,-0.04316,0.011582,2
Tern1604-2-60,60.778,4.38,2,527.29,4.6914,1.0183,-0.039189,0.009193,1
Tern1604-2-60,60.924,4.325,2,527.33,4.72,1.0216,-0.035267,0.006532,1
Tern1604-2-60,61.075,4.273,2,527.36,4.8597,1.0217,-0.031406,0.00362,1
Tern1604-2-60,61.236,4.229,2,527.39,5.0097,1.0331,-0.027599,0.000787,1
Tern1604-2-60,61.401,4.185,2,527.43,5.29,1.0329,-0.02383,-0.00179,1
Tern1604-2-60,61.567,4.145,2,527.46,5.3358,1.0327,-0.020025,-0.004177,1
Tern1604-2-60,61.735,4.101,2,527.49,5.1335,1.0312,-0.016101,-0.006454,1
Tern1604-2-60,61.896,4.049,2,527.53,4.9945,1.0332,-0.012068,-0.008658,1
Tern1604-2-60,62.048,3.993,2,527.56,4.9263,1.0303,-0.010793,-0.010348,1
Tern1604-2-60,62.201,3.929,2,527.59,4.797,1.0288,-0.009351,-0.012087,1
Tern1604-2-60,62.349,3.872,2,527.63,4.7174,1.0279,-0.007797,-0.013797,1
Tern1604-2-60,62.501,3.825,2,527.66,4.8687,1.0276,-0.00614,-0.015446,1
Tern1604-2-60,62.661,3.787,2,527.69,5.0831,1.0295,-0.004368,-0.017212,1
Tern1604-2-60,62.821,3.756,2,527.73,4.9639,1.0216,-0.002531,-0.01909,1
Tern1604-2-60,62.977,3.714,2,527.76,4.7717,1.0196,-0.000933,-0.021073,1
Tern1604-2-60,63.127,3.66,2,527.79,4.7901,1.0238,NaN,-0.023151,1
Tern1604-2-60,63.272,3.598,2,527.83,4.7272,1.025,NaN,-0.021138,1
Tern1604-2-60,63.421,3.544,2,527.86,4.678,1.0252,NaN,-0.019247,1
Tern1604-2-60,63.578,3.501,2,527.89,4.9499,1.0347,NaN,-0.01747,1
Tern1604-2-60,63.741,3.466,2,527.93,5.146,1.0404,NaN,-0.0158,1
Tern1604-2-60,63.901,3.431,2,527.96,5.1892,1.04,NaN,-0.014244,1
Tern1604-2-60,64.063,3.381,2,527.99,5.0945,1.0482,NaN,-0.012781,1
Tern1604-2-60,64.224,3.321,2,528.03,5.0737,1.0493,NaN,-0.011415,1
Tern1604-2-60,64.383,3.261,2,528.06,5.2013,1.0493,NaN,-0.010145,1
Tern1604-2-60,64.551,3.201,2,528.09,5.3258,1.0522,NaN,-0.008488,1
Tern1604-2-60,64.72,3.144,2,528.13,5.3972,1.0492,NaN,-0.006679,1
Tern1604-2-60,64.889,3.092,2,528.16,5.5477,1.0442,NaN,-0.004733,1
Tern1604-2-60,65.058,3.051,2,528.19,5.4054,1.0435,NaN,-0.002501,1
Tern1604-2-60,65.23,3.006,2,528.23,5.1045,1.0419,NaN,-0.00022,1
Tern1604-2-60,65.397,2.96,2,528.26,5.0638,1.0309,NaN,0.001942,1
Tern1604-2-60,65.562,2.905,2,528.29,5.1996,1.0303,NaN,0.004032,1
Tern1604-2-60,65.729,2.844,2,528.33,5.368,1.0247,NaN,0.006129,1
Tern1604-2-60,65.899,2.789,2,528.36,5.587,1.0193,NaN,0.003947,2
Tern1604-2-60,66.074,2.745,2,528.39,5.6341,1.0215,NaN,0.001834,2
Tern1604-2-60,66.247,2.696,2,528.43,5.3656,1.0225,NaN,-0.000234,2
Tern1604-2-60,66.418,2.641,2,528.46,5.2425,1.0196,NaN,-0.002285,2
Tern1604-2-60,66.588,2.577,2,528.49,5.3038,1.02,NaN,-0.004307,2
Tern1604-2-60,66.756,2.51,2,528.53,5.5295,1.0204,NaN,-0.006252,2
Tern1604-2-60,66.932,2.443,2,528.56,5.7584,1.0172,NaN,-0.008118,2
Tern1604-2-60,67.118,2.388,2,528.59,6.0212,1.0243,NaN,-0.009904,2
Tern1604-2-60,67.306,2.339,2,528.63,6.0265,1.0268,NaN,-0.006846,2
Tern1604-2-60,67.489,2.287,2,528.66,5.6744,1.0262,NaN,-0.003767,2
Tern1604-2-60,67.664,2.228,2,528.69,5.3431,1.0244,NaN,-0.000687,2
Tern1604-2-60,67.835,2.156,2,528.73,5.405,1.0266,NaN,0.002428,2
Tern1604-2-60,68,2.076,2,528.76,5.5577,1.0256,NaN,0.005621,2
Tern1604-2-60,68.171,1.999,2,528.79,5.7252,1.0243,NaN,0.008943,2
Tern1604-2-60,68.35,1.928,2,528.83,5.9544,1.0239,NaN,0.012364,2
Tern1604-2-60,68.538,1.868,2,528.86,6.1711,1.028,NaN,0.015859,2
Tern1604-2-60,68.725,1.812,2,528.9,5.9797,1.0268,NaN,0.015961,2
Tern1604-2-60,68.912,1.749,2,528.93,5.7085,1.0235,NaN,0.014606,2
Tern1604-2-60,69.092,1.677,2,528.96,5.6774,1.0211,NaN,0.013271,2
Tern1604-2-60,69.272,1.599,2,529,5.9673,1.0213,NaN,0.011983,2
Tern1604-2-60,69.46,1.516,2,529.03,6.3084,1.0216,NaN,0.010759,2
Tern1604-2-60,69.658,1.437,2,529.06,6.5299,1.023,NaN,0.009593,2
Tern1604-2-60,69.855,1.361,2,529.1,6.6337,1.022,NaN,0.008496,2
Tern1604-2-60,70.051,1.281,2,529.13,6.4743,1.0236,NaN,0.007471,2
Tern1604-2-60,70.253,1.197,2,529.16,6.3714,1.0236,NaN,0.007991,2
Tern1604-2-60,70.461,1.113,2,529.2,6.5024,1.0164,NaN,0.008366,2
Tern1604-2-60,70.665,1.02,2,529.23,6.8302,1.0171,NaN,0.008523,2
Tern1604-2-60,70.873,0.922,2,529.26,7.0655,1.0152,NaN,0.008446,2
Tern1604-2-60,71.082,0.827,2,529.3,7.1787,1.0123,NaN,0.008178,2
Tern1604-2-60,71.294,0.737,2,529.33,6.995,1.012,NaN,0.007672,2
Tern1604-2-75,-19.062,19.168,2,491.92,0.9538,1.3348,-0.002564,0.006582,1
Tern1604-2-75,-19.1,19.174,2,491.96,1.3563,1.1672,-0.003214,0.008126,1
Tern1604-2-75,-19.149,19.179,2,491.99,1.6638,1.0822,-0.003875,0.009704,1
Tern1604-2-75,-19.206,19.184,2,492.02,1.8044,1.0699,-0.004533,0.011303,1
Tern1604-2-75,-19.264,19.193,2,492.06,1.7588,1.1149,-0.007546,0.011355,1
Tern1604-2-75,-19.317,19.207,2,492.09,1.576,1.1882,-0.010565,0.011363,1
Tern1604-2-75,-19.361,19.228,2,492.12,1.3602,1.2659,-0.0136,0.011372,1
Tern1604-2-75,-19.392,19.258,2,492.16,1.2265,1.3225,-0.016641,0.011381,1
Tern1604-2-75,-19.41,19.294,2,492.19,1.227,1.3323,-0.019652,0.011392,1
Tern1604-2-75,-19.416,19.334,2,492.23,1.2935,1.2896,-0.022587,0.011404,1
Tern1604-2-75,-19.412,19.377,2,492.26,1.3297,1.2146,-0.025432,0.011418,1
Tern1604-2-75,-19.401,19.419,2,492.29,1.3003,1.146,-0.028227,0.011434,1
Tern1604-2-75,-19.386,19.458,2,492.33,1.2265,1.1087,-0.026738,0.010341,1
Tern1604-2-75,-19.366,19.493,2,492.36,1.1504,1.0899,-0.025057,0.009285,1
Tern1604-2-75,-19.342,19.523,2,492.39,1.1228,1.075,-0.023172,0.008272,1
Tern1604-2-75,-19.313,19.549,2,492.43,1.1909,1.0587,-0.021054,0.007305,1
Tern1604-2-75,-19.278,19.574,2,492.46,1.3683,1.042,-0.018677,0.006386,1
Tern1604-2-75,-19.233,19.598,2,492.49,1.6269,1.0273,-0.016011,0.005517,1
Tern1604-2-75,-19.179,19.622,2,492.53,1.9168,1.0167,-0.013028,0.004695,1
Tern1604-2-75,-19.116,19.648,2,492.56,2.189,1.0111,-0.009728,0.003913,1
Tern1604-2-75,-19.044,19.673,2,492.59,2.3964,1.0094,-0.010657,0.006429,1
Tern1604-2-75,-18.967,19.697,2,492.63,2.4954,1.0093,-0.011743,0.008923,1
Tern1604-2-75,-18.888,19.718,2,492.66,2.4735,1.0085,-0.013034,0.011388,1
Tern1604-2-75,-18.81,19.734,2,492.69,2.3633,1.0068,-0.01454,0.013801,1
Tern1604-2-75,-18.734,19.745,2,492.73,2.2274,1.0056,-0.016236,0.016165,1
Tern1604-2-75,-18.662,19.751,2,492.76,2.1296,1.007,-0.018084,0.018475,1
Tern1604-2-75,-18.59,19.756,2,492.79,2.1327,1.0112,-0.020074,0.020706,1
Tern1604-2-75,-18.514,19.768,2,492.83,2.3377,1.0108,-0.022165,0.022861,1
Tern1604-2-75,-18.427,19.797,2,492.86,2.8309,1.0577,-0.021685,0.020004,1
Tern1604-2-75,-18.331,19.827,2,492.89,3.2601,1.0582,-0.021044,0.017146,1
Tern1604-2-75,-18.229,19.852,2,492.93,3.4232,1.0573,-0.020303,0.014288,1
Tern1604-2-75,-18.124,19.877,2,492.96,3.3709,1.0611,-0.019498,0.011431,1
Tern1604-2-75,-18.018,19.894,2,492.99,3.1898,1.0589,-0.018624,0.008573,1
Tern1604-2-75,-17.907,19.899,2,493.03,3.1267,1.0689,-0.017662,0.005715,1
Tern1604-2-75,-17.806,19.897,2,493.06,2.9294,1.0661,-0.016578,0.002858,1
Tern1604-2-75,-17.711,19.895,2,493.09,2.7846,1.0646,-0.015316,0,1
Tern1604-2-75,-17.616,19.895,2,493.13,2.9085,1.0623,-0.014708,0.001446,1
Tern1604-2-75,-17.516,19.9,2,493.16,3.0769,1.0588,-0.014267,0.002892,1
Tern1604-2-75,-17.416,19.907,2,493.19,3.0069,1.0431,-0.014023,0.004338,1
Tern1604-2-75,-17.32,19.903,2,493.23,2.8643,1.0479,-0.013956,0.005785,1
Tern1604-2-75,-17.228,19.901,2,493.26,2.7309,1.0468,-0.014031,0.007231,1
Tern1604-2-75,-17.138,19.907,2,493.29,2.6888,1.0548,-0.014219,0.008677,1
Tern1604-2-75,-17.047,19.909,2,493.33,2.6888,1.0623,-0.014508,0.010123,1
Tern1604-2-75,-16.953,19.905,2,493.36,2.608,1.0445,-0.014902,0.01157,1
Tern1604-2-75,-16.868,19.903,2,493.39,2.6852,1.044,-0.013874,0.010162,1
Tern1604-2-75,-16.783,19.901,2,493.43,2.7589,1.0483,-0.012844,0.008753,1
Tern1604-2-75,-16.688,19.894,2,493.46,2.8895,1.0627,-0.011827,0.007344,1
Tern1604-2-75,-16.589,19.87,2,493.49,3.041,1.0705,-0.010829,0.005934,1
Tern1604-2-75,-16.494,19.828,2,493.53,3.121,1.0464,-0.009848,0.004525,1
Tern1604-2-75,-16.404,19.778,2,493.56,3.0959,1.0153,-0.008882,0.003118,1
Tern1604-2-75,-16.319,19.731,2,493.59,3.0022,1.0103,-0.007932,0.001704,1
Tern1604-2-75,-16.235,19.686,2,493.63,2.8906,1.0112,-0.007005,0.000277,1
Tern1604-2-75,-16.147,19.634,2,493.66,2.9117,1.012,-0.003756,0.003144,1
Tern1604-2-75,-16.059,19.579,2,493.69,2.9637,1.013,-0.000482,0.006014,1
Tern1604-2-75,-15.975,19.526,2,493.73,3.0491,1.0137,0.002828,0.008886,1
Tern1604-2-75,-15.892,19.473,2,493.76,3.1829,1.0159,0.006187,0.011761,1
Tern1604-2-75,-15.805,19.414,2,493.79,3.2813,1.0223,0.009604,0.014638,1
Tern1604-2-75,-15.717,19.342,2,493.83,3.4055,1.0299,0.013086,0.017517,1
Tern1604-2-75,-15.633,19.255,2,493.86,3.5845,1.0322,0.016635,0.020399,1
Tern1604-2-75,-15.556,19.156,2,493.89,3.8211,1.0277,0.020254,0.023283,1
Tern1604-2-75,-15.489,19.046,2,493.93,4.0911,1.0192,0.018388,0.022169,1
Tern1604-2-75,-15.427,18.927,2,493.96,4.2745,1.0112,0.016316,0.021092,1
Tern1604-2-75,-15.367,18.799,2,493.99,4.208,1.0076,0.014049,0.020057,1
Tern1604-2-75,-15.31,18.671,2,494.03,4.083,1.0061,0.011604,0.019068,1
Tern1604-2-75,-15.254,18.546,2,494.06,4.0062,1.0052,0.009242,0.018123,1
Tern1604-2-75,-15.193,18.426,2,494.09,4.0141,1.0048,0.00698,0.017218,1
Tern1604-2-75,-15.125,18.309,2,494.13,4.0837,1.0078,0.004818,0.016356,1
Tern1604-2-75,-15.05,18.196,2,494.16,4.1252,1.0177,0.002751,0.015539,1
Tern1604-2-75,-14.977,18.082,2,494.19,4.0445,1.0258,0.002873,0.016077,1
Tern1604-2-75,-14.917,17.968,2,494.23,3.856,1.0261,0.00285,0.016689,1
Tern1604-2-75,-14.874,17.85,2,494.26,3.7135,1.029,0.002684,0.017386,1
Tern1604-2-75,-14.841,17.731,2,494.29,3.6891,1.0275,0.002375,0.018169,1
Tern1604-2-75,-14.81,17.612,2,494.33,3.7169,1.0264,0.001936,0.01902,1
Tern1604-2-75,-14.778,17.489,2,494.36,3.8238,1.0252,0.001395,0.019911,1
Tern1604-2-75,-14.742,17.362,2,494.39,4.0432,1.0225,0.000748,0.02083,1
Tern1604-2-75,-14.705,17.228,2,494.43,4.3152,1.0201,0,0.021777,1
Tern1604-2-75,-14.666,17.086,2,494.46,4.5705,1.0195,0.001939,0.020819,1
Tern1604-2-75,-14.629,16.935,2,494.49,4.8028,1.0175,0.00371,0.019761,2
Tern1604-2-75,-14.599,16.775,2,494.53,4.998,1.0156,0.005318,0.018628,2
Tern1604-2-75,-14.579,16.61,2,494.56,5.0626,1.0152,0.006763,0.017411,2
Tern1604-2-75,-14.565,16.444,2,494.59,4.9369,1.0053,0.008038,0.015584,2
Tern1604-2-75,-14.549,16.285,2,494.63,4.6815,1.0017,0.009177,0.01365,2
Tern1604-2-75,-14.528,16.137,2,494.66,4.3515,1.0018,0.010198,0.011652,2
Tern1604-2-75,-14.504,16,2,494.69,4.0174,1.0015,0.011024,0.009598,2
Tern1604-2-75,-14.481,15.872,2,494.73,3.7754,1.0008,0.008714,0.012182,2
Tern1604-2-75,-14.457,15.746,2,494.76,3.7722,1.0004,0.006471,0.014834,2
Tern1604-2-75,-14.426,15.609,2,494.79,4.1956,1.0062,0.004282,0.017547,2
Tern1604-2-75,-14.395,15.461,2,494.83,4.7462,1.0066,0.002152,0.0203,2
Tern1604-2-75,-14.371,15.302,2,494.86,5.1499,1.008,0.000066,0.023075,2
Tern1604-2-75,-14.35,15.136,2,494.89,5.3055,1.0116,-0.001978,0.025891,2
Tern1604-2-75,-14.329,14.966,2,494.93,5.228,1.0139,-0.004009,0.028755,2
Tern1604-2-75,-14.302,14.796,2,494.96,5.0064,1.014,-0.006012,0.031667,2
Tern1604-2-75,-14.268,14.63,2,494.99,4.7876,1.0138,-0.005424,0.030404,2
Tern1604-2-75,-14.228,14.472,2,495.03,4.7231,1.0142,-0.004772,0.029198,2
Tern1604-2-75,-14.183,14.321,2,495.06,4.8419,1.0151,-0.004057,0.028048,2
Tern1604-2-75,-14.132,14.173,2,495.09,4.9366,1.0161,-0.003307,0.026956,2
Tern1604-2-75,-14.078,14.022,2,495.13,4.7288,1.0081,-0.002498,0.025928,2
Tern1604-2-75,-14.035,13.874,2,495.16,4.4638,1.006,-0.001601,0.02497,2
Tern1604-2-75,-14.005,13.73,2,495.19,4.2532,1.0068,-0.000609,0.02409,2
Tern1604-2-75,-13.982,13.592,2,495.23,4.094,1.0076,0.00048,0.02329,2
Tern1604-2-75,-13.96,13.459,2,495.26,3.9766,1.0097,0.003103,0.022542,1
Tern1604-2-75,-13.93,13.331,2,495.29,3.9028,1.0135,0.005633,0.021708,1
Tern1604-2-75,-13.891,13.208,2,495.33,3.8764,1.0162,0.007922,0.020786,1
Tern1604-2-75,-13.842,13.089,2,495.36,3.8824,1.0159,0.01023,0.019775,1
Tern1604-2-75,-13.783,12.974,2,495.39,3.8873,1.0128,0.01255,0.01867,1
Tern1604-2-75,-13.718,12.863,2,495.43,3.8612,1.0084,0.014838,0.017468,1
Tern1604-2-75,-13.649,12.755,2,495.46,3.7964,1.0045,0.017112,0.016164,1
Tern1604-2-75,-13.58,12.651,2,495.5,3.7049,1.0026,0.019406,0.014756,1
Tern1604-2-75,-13.512,12.549,2,495.53,3.6019,1.0024,0.016439,0.014036,1
Tern1604-2-75,-13.445,12.451,2,495.56,3.5028,1.0035,0.013623,0.013416,1
Tern1604-2-75,-13.378,12.357,2,495.6,3.4227,1.0056,0.010975,0.012901,1
Tern1604-2-75,-13.31,12.266,2,495.63,3.3715,1.0084,0.008489,0.012491,1
Tern1604-2-75,-13.238,12.18,2,495.66,3.3507,1.0113,0.006149,0.012183,1
Tern1604-2-75,-13.161,12.099,2,495.7,3.3533,1.0137,0.003954,0.011975,1
Tern1604-2-75,-13.079,12.022,2,495.73,3.3674,1.015,0.00191,0.011861,1
Tern1604-2-75,-12.992,11.951,2,495.76,3.3772,1.0153,0,0.011832,1
Tern1604-2-75,-12.901,11.886,2,495.8,3.365,1.0146,-0.002784,0.01324,1
Tern1604-2-75,-12.807,11.827,2,495.83,3.3217,1.0131,-0.005693,0.014649,1
Tern1604-2-75,-12.711,11.774,2,495.86,3.251,1.0111,-0.008717,0.01606,1
Tern1604-2-75,-12.614,11.728,2,495.9,3.1669,1.0089,-0.01184,0.017472,1
Tern1604-2-75,-12.518,11.688,2,495.93,3.0835,1.0066,-0.014887,0.01873,1
Tern1604-2-75,-12.422,11.652,2,495.96,3.0135,1.0043,-0.017824,0.019903,1
Tern1604-2-75,-12.328,11.621,2,496,2.9653,1.0024,-0.02066,0.02097,1
Tern1604-2-75,-12.233,11.592,2,496.03,2.9418,1.0013,-0.023414,0.021904,1
Tern1604-2-75,-12.139,11.564,2,496.06,2.9407,1.0013,-0.021858,0.021447,1
Tern1604-2-75,-12.045,11.535,2,496.1,2.958,1.0025,-0.020278,0.02101,1
Tern1604-2-75,-11.951,11.504,2,496.13,2.9925,1.0048,-0.01864,0.020587,1
Tern1604-2-75,-11.857,11.469,2,496.16,3.0463,1.0076,-0.016921,0.020231,1
Tern1604-2-75,-11.762,11.429,2,496.2,3.1264,1.01,-0.015116,0.019941,1
Tern1604-2-75,-11.666,11.382,2,496.23,3.2368,1.0111,-0.01322,0.019691,1
Tern1604-2-75,-11.57,11.327,2,496.26,3.3727,1.0098,-0.011203,0.019402,1
Tern1604-2-75,-11.476,11.26,2,496.3,3.5079,1.0098,-0.009035,0.019101,1
Tern1604-2-75,-11.385,11.188,2,496.33,3.5651,1.0173,-0.008563,0.016951,1
Tern1604-2-75,-11.29,11.118,2,496.36,3.5608,1.0166,-0.008028,0.014858,1
Tern1604-2-75,-11.195,11.05,2,496.4,3.4824,1.0239,-0.007436,0.012899,1
Tern1604-2-75,-11.097,10.994,2,496.43,3.3733,1.0232,-0.006767,0.011126,1
Tern1604-2-75,-10.991,10.948,2,496.46,3.4209,1.0269,-0.006026,0.009488,1
Tern1604-2-75,-10.879,10.91,2,496.5,3.5928,1.0365,-0.005273,0.007975,1
Tern1604-2-75,-10.768,10.864,2,496.53,3.6763,1.0391,-0.004505,0.006562,1
Tern1604-2-75,-10.658,10.816,2,496.56,3.692,1.036,-0.003714,0.005237,1
Tern1604-2-75,-10.546,10.759,2,496.6,3.7959,1.035,-0.002879,0.006772,1
Tern1604-2-75,-10.442,10.687,2,496.63,3.841,1.0477,-0.001989,0.0083,1
Tern1604-2-75,-10.344,10.616,2,496.66,3.6791,1.0448,-0.001025,0.009818,1
Tern1604-2-75,-10.238,10.557,2,496.7,3.4813,1.0532,0,0.011323,1
Tern1604-2-75,-10.135,10.506,2,496.73,3.4108,1.0519,0,0.012846,1
Tern1604-2-75,-10.029,10.461,2,496.76,3.508,1.0526,0,0.014368,1
Tern1604-2-75,-9.92,10.413,2,496.8,3.5913,1.0514,0,0.015872,1
Tern1604-2-75,-9.811,10.358,2,496.83,3.6828,1.042,0,0.017343,1
Tern1604-2-75,-9.707,10.291,2,496.86,3.8167,1.0412,0,0.017712,1
Tern1604-2-75,-9.603,10.228,2,496.9,3.8697,1.0413,0,0.017888,1
Tern1604-2-75,-9.497,10.162,2,496.93,3.6703,1.0395,0,0.017888,1
Tern1604-2-75,-9.393,10.098,2,496.96,3.5042,1.0282,0,0.017739,1
Tern1604-2-75,-9.286,10.044,2,497,3.5946,1.0297,0,0.01746,1
Tern1604-2-75,-9.178,9.993,2,497.03,3.557,1.028,0,0.0171,1
Tern1604-2-75,-9.072,9.941,2,497.06,3.6366,1.0226,0,0.01671,1
Tern1604-2-75,-8.965,9.878,2,497.1,3.8192,1.0228,0,0.016162,1
Tern1604-2-75,-8.859,9.805,2,497.13,3.9398,1.0223,-0.001005,0.014567,1
Tern1604-2-75,-8.756,9.726,2,497.16,3.9302,1.019,-0.001705,0.013138,1
Tern1604-2-75,-8.655,9.647,2,497.2,3.8074,1.0143,-0.002094,0.011926,1
Tern1604-2-75,-8.556,9.57,2,497.23,3.7192,1.0119,-0.002151,0.01094,1
Tern1604-2-75,-8.455,9.498,2,497.26,3.7068,1.0109,-0.001856,0.010143,1
Tern1604-2-75,-8.35,9.428,2,497.3,3.7487,1.0106,-0.00124,0.009543,1
Tern1604-2-75,-8.242,9.356,2,497.33,3.8601,1.0062,-0.000312,0.009143,1
Tern1604-2-75,-8.138,9.273,2,497.36,4.0768,1.0043,-0.00001,0.008946,2
Tern1604-2-75,-8.037,9.187,2,497.4,4.205,1.0034,-0.000014,0.009879,2
Tern1604-2-75,-7.929,9.091,2,497.43,4.3628,1.0033,-0.000012,0.010648,2
Tern1604-2-75,-7.82,8.989,2,497.46,4.4736,1.0039,-0.000004,0.011241,2
Tern1604-2-75,-7.713,8.892,2,497.5,4.3879,1.007,0,0.011647,2
Tern1604-2-75,-7.61,8.79,2,497.53,4.3672,1.0066,0,0.01186,2
Tern1604-2-75,-7.505,8.682,2,497.56,4.4665,1.0077,0,0.01188,2
Tern1604-2-75,-7.404,8.566,2,497.6,4.6119,1.0069,0,0.0117,2
Tern1604-2-75,-7.306,8.447,2,497.63,4.6992,1.0064,0,0.011323,2
